product_id,product_name,category,stock_quantity,weekly_sales,supplier_delay_days,min_stock_level,price,last_sale_days,seasonality,risk_level
2921,Barcode Scanner,Printer Supplies,509,6,4,39,2155,16,0,Low
2922,Notebook,Printer Supplies,71,4,1,24,2363,15,0,Low
2923,HDD,Printer Supplies,3,29,10,41,1867,12,0,High
2924,Keyboard,Office Supplies,445,1,2,45,2388,5,0,Low
2925,Barcode Scanner,Storage Devices,63,38,5,55,1791,0,0,Medium
2926,USB Flash,Storage Devices,650,0,1,61,264,7,0,Low
2927,Ink Cartridge,Printer Supplies,462,4,2,55,2326,24,0,Low
2928,Keyboard,Safety,53,38,6,35,1603,19,1,Medium
2929,USB Flash,Computer Accessories,9,59,9,24,1000,8,0,High
2930,Monitor Stand,Safety,19,48,13,66,1468,4,1,High
2931,Router,Storage Devices,297,5,1,79,295,3,1,Low
2932,Toner,Electronics,31,38,4,27,340,0,0,Medium
2933,Monitor Stand,Storage Devices,19,8,3,28,2500,111,0,Medium
2934,Notebook,Mobile Accessories,4,64,12,63,1181,0,1,High
2935,Pen Pack,Printer Supplies,36,4,4,46,205,117,1,Medium
2936,Monitor Stand,Electronics,62,38,6,47,2209,0,1,Medium
2937,Printer Cable,Electronics,70,11,6,63,211,11,1,Medium
2938,Mouse,Printer Supplies,0,54,12,24,490,1,0,High
2939,Barcode Scanner,Office Supplies,756,1,4,71,1512,27,0,Low
2940,Pen Pack,Storage Devices,90,0,2,10,225,8,1,Low
2941,Laptop Charger,Mobile Accessories,1,63,12,51,1863,0,1,High
2942,Notebook,Storage Devices,23,4,7,26,684,14,0,Medium
2943,Barcode Scanner,Safety,12,4,3,22,2245,120,0,Medium
2944,Ink Cartridge,Safety,18,51,9,73,2327,4,1,High
2945,Monitor Stand,Office Supplies,19,5,3,28,941,85,0,Medium
2946,Notebook,Electronics,17,67,10,75,515,7,0,High
2947,Mouse,Office Supplies,56,37,15,73,1278,7,1,High
2948,Toner,Mobile Accessories,5,61,13,47,1095,2,1,High
2949,Ink Cartridge,Electronics,413,5,4,63,566,7,0,Low
2950,Toner,Computer Accessories,0,47,14,13,576,1,1,High
2951,Barcode Scanner,Storage Devices,15,73,13,57,357,11,1,High
2952,USB Flash,Electronics,228,5,1,25,836,25,0,Low
2953,Printer Cable,Safety,15,33,11,37,1592,6,1,High
2954,Safety Gloves,Safety,29,4,6,52,257,69,1,Medium
2955,Laptop Charger,Office Supplies,32,35,12,60,2325,4,1,High
2956,Safety Gloves,Electronics,23,40,13,49,1030,5,1,High
2957,Toner,Printer Supplies,6,50,12,45,1167,0,0,High
2958,Pen Pack,Electronics,271,1,1,29,1230,20,0,Low
2959,USB Flash,Electronics,61,12,3,70,2425,9,0,Medium
2960,Barcode Scanner,Printer Supplies,3,48,13,36,189,8,1,High
2961,Switch,Safety,25,4,2,42,1146,69,1,Medium
2962,HDD,Mobile Accessories,7,4,4,15,328,97,0,Medium
2963,Pen Pack,Electronics,303,1,1,26,1230,19,0,Low
2964,Barcode Scanner,Safety,16,39,12,72,823,5,1,High
2965,USB Flash,Mobile Accessories,547,0,3,48,1543,15,0,Low
2966,Barcode Scanner,Safety,9,4,3,15,2500,103,0,Medium
2967,Switch,Mobile Accessories,263,4,2,29,2338,22,0,Low
2968,USB Flash,Computer Accessories,14,65,9,24,1205,11,1,High
2969,Mouse,Mobile Accessories,5,59,11,13,536,9,0,High
2970,HDD,Safety,24,64,14,39,1193,8,1,High
2971,Ink Cartridge,Computer Accessories,50,38,5,48,1348,0,1,Medium
2972,Router,Storage Devices,217,0,2,27,817,14,0,Low
2973,Laptop Charger,Office Supplies,9,30,15,37,1242,4,1,High
2974,Printer Cable,Safety,448,0,1,72,2115,4,0,Low
2975,Mouse,Office Supplies,37,42,15,69,1443,8,0,High
2976,Printer Cable,Computer Accessories,591,2,2,60,134,7,0,Low
2977,Printer Cable,Electronics,699,3,3,72,2183,10,0,Low
2978,Keyboard,Safety,10,4,5,14,597,76,1,Medium
2979,Safety Gloves,Storage Devices,15,65,9,40,1285,9,0,High
2980,Printer Cable,Safety,737,1,4,70,346,4,1,Low
2981,Keyboard,Mobile Accessories,9,4,2,18,2459,90,1,Medium
2982,Router,Office Supplies,0,50,13,35,2053,4,0,High
2983,Barcode Scanner,Storage Devices,5,63,12,62,2327,11,1,High
2984,Router,Safety,43,37,5,35,1014,11,0,Medium
2985,Toner,Mobile Accessories,3,56,10,47,1136,1,0,High
2986,Switch,Electronics,527,1,2,73,1065,18,0,Low
2987,Notebook,Storage Devices,11,5,5,15,810,10,1,Medium
2988,Switch,Mobile Accessories,335,2,3,52,1735,30,0,Low
2989,Safety Gloves,Computer Accessories,21,46,11,73,1849,0,1,High
2990,HDD,Safety,0,56,9,16,1589,12,1,High
2991,Router,Safety,53,38,5,37,1154,14,1,Medium
2992,Toner,Printer Supplies,440,4,1,38,555,20,0,Low
2993,Mouse,Safety,17,20,7,19,966,18,0,Medium
2994,Toner,Office Supplies,522,9,2,63,1012,30,0,Low
2995,Toner,Printer Supplies,0,29,14,21,595,0,1,High
2996,Switch,Mobile Accessories,15,4,3,21,2173,80,0,Medium
2997,Keyboard,Mobile Accessories,77,38,8,58,1683,0,0,Medium
2998,Receipt Printer,Safety,39,4,3,43,268,83,1,Medium
2999,HDD,Printer Supplies,19,38,7,17,586,0,0,Medium
3000,Keyboard,Office Supplies,371,0,2,38,2332,5,0,Low
